	2019-02-05	60	38	49.0	20.3	16	0	0.08	0.0	0
	2019-02-06	52	38	45.0	16.1	20	0	0.55	0.0	0
	2019-02-07	57	46	51.5	22.4	13	0	1.20	0.0	0
	2019-02-08	61	21	41.0	11.7	24	0	1.34	0.0	0
	2019-02-09	26	12	19.0	-10.5	46	0	0.00	0.0	0
	2019-02-10	25	12	18.5	-11.2	46	0	0.00	0.0	0
	2019-02-11	33	12	22.5	-7.4	42	0	0.19	1.0	T
	2019-02-12	41	32	36.5	6.4	28	0	0.75	0.0	0
	2019-02-13	53	26	39.5	9.1	25	0	0.53	M	M
	2019-02-14	35	24	29.5	-1.1	35	0	T	T	0
	2019-02-15	50	33	41.5	10.7	23	0	0.00	0.0	0
	2019-02-16	41	21	31.0	-0.1	34	0	0.00	0.0	0
	2019-02-17	31	14	22.5	-8.8	42	0	0.00	0.0	0
	2019-02-18	30	24	27.0	-4.6	38	0	T	T	0
	2019-02-19	32	24	28.0	-3.8	37	0	0.00	0.0	0
	2019-02-20	32	24	28.0	-4.1	37	0	1.09	1.5	1
	2019-02-21	47	32	39.5	7.1	25	0	0.45	0.0	0
	2019-02-22	45	31	38.0	5.3	27	0	0.00	0.0	0
	2019-02-23	40	31	35.5	2.6	29	0	0.00	0.0	0
	2019-02-24	57	35	46.0	12.8	19	0	0.21	0.0	0
	2019-02-25	53	21	37.0	3.5	28	0	0.00	0.0	0
	2019-02-26	36	21	28.5	-5.3	36	0	0.00	0.0	0
	2019-02-27	41	24	32.5	-1.6	32	0	0.00	0.0	0
	2019-02-28	54	24	39.0	4.6	26	0	0.00	0.0	0
	Sum	1165	676	-	-	893	0	6.58	4.6	-
	Average	41.6	24.1	32.9	2.0	-	-	-	-	0.2
	Normal	39.9	21.9	30.9	-	955	0	2.53	3.7	-
	2019-03-01	34	27	30.5	-4.2	34	0	0.11	0.7	1
	2019-03-02	40	27	33.5	-1.5	31	0	0.00	0.0	0
	2019-03-03	40	30	35.0	-0.3	30	0	T	T	T
	2019-03-04	40	12	26.0	-9.6	39	0	0.12	1.0	1
	2019-03-05	19	6	12.5	-23.5	52	0	0.00	0.0	1
	2019-03-06	20	7	13.5	-22.8	51	0	0.00	0.0	1
	2019-03-07	25	4	14.5	-22.1	50	0	0.00	0.0	T
	2019-03-08	31	20	25.5	-11.5	39	0	0.00	0.0	T
	2019-03-09	34	19	26.5	-10.8	38	0	0.02	0.0	0
	2019-03-10	58	31	44.5	6.9	20	0	1.57	0.0	0
	2019-03-11	51	34	42.5	4.5	22	0	0.00	0.0	0
	2019-03-12	49	26	37.5	-0.8	27	0	0.00	0.0	0
	2019-03-13	47	25	36.0	-2.7	29	0	0.00	0.0	0
	2019-03-14	69	37	53.0	14.0	12	0	0.01	0.0	0
	2019-03-15	74	42	58.0	18.6	7	0	0.83	0.0	0
	2019-03-16	43	36	39.5	-0.3	25	0	0.01	0.0	0
	2019-03-17	46	23	34.5	-5.6	30	0	0.00	0.0	0
	2019-03-18	40	23	31.5	-9.0	33	0	0.05	T	0
	2019-03-19	43	25	34.0	-6.9	31	0	0.00	0.0	0
	2019-03-20	50	25	37.5	-3.7	27	0	0.00	0.0	0
	2019-03-21	55	28	41.5	-0.1	23	0	0.06	0.0	0
	2019-03-22	48	36	42.0	0.0	23	0	0.10	0.0	0
	2019-03-23	46	24	35.0	-7.4	30	0	0.00	0.0	0
	2019-03-24	53	24	38.5	-4.3	26	0	0.00	0.0	0
	2019-03-25	60	37	48.5	5.3	16	0	0.29	0.0	0
	2019-03-26	45	22	33.5	-10.1	31	0	0.31	0.0	0
	2019-03-27	45	23	34.0	-10.0	31	0	0.00	0.0	0
	2019-03-28	57	26	41.5	-2.9	23	0	0.00	0.0	0
	2019-03-29	68	36	52.0	7.2	13	0	0.05	0.0	0
	2019-03-30	57	50	53.5	8.3	11	0	T	0.0	0
	2019-03-31	60	32	46.0	0.4	19	0	1.84	0.0	0
	Sum	1447	817	-	-	873	0	5.37	1.7	-
	Average	46.7	26.4	36.5	-3.4	-	-	-	-	0.1
	Normal	50.2	29.6	39.9	-	779	1	3.76	2.8	-
	2019-04-01	34	22	28.0	-18.0	37	0	0.00	0.0	0
	2019-04-02	43	22	32.5	-13.9	32	0	0.00	0.0	0
	2019-04-03	55	29	42.0	-4.8	23	0	0.00	0.0	0
	2019-04-04	59	35	47.0	-0.2	18	0	0.00	0.0	0
	2019-04-05	60	44	52.0	4.4	13	0	0.05	0.0	0
	2019-04-06	59	44	51.5	3.5	13	0	0.00	0.0	0
	2019-04-07	68	44	56.0	7.6	9	0	0.00	0.0	0
	2019-04-08	71	M	M	M	M	M	0.05	0.0	0
	2019-04-09	69	49	59.0	9.8	6	0	0.00	0.0	0
	2019-04-10	67	40	53.5	3.9	11	0	0.00	0.0	0
	2019-04-11	62	40	51.0	1.0	14	0	0.00	0.0	0
	2019-04-12	80	41	60.5	10.1	4	0	0.00	0.0	0
	2019-04-13	68	41	54.5	3.7	10	0	0.64	0.0	0
	2019-04-14	68	41	54.5	3.3	10	0	0.46	0.0	0
	2019-04-15	78	34	56.0	4.4	9	0	0.27	0.0	0
	2019-04-16	52	34	43.0	-9.0	22	0	0.00	0.0	0
	2019-04-17	72	37	54.5	2.2	10	0	0.00	0.0	0
	2019-04-18	72	56	64.0	11.3	1	0	0.00	0.0	0
	2019-04-19	77	49	63.0	9.9	2	0	0.24	0.0	0
	2019-04-20	49	40	44.5	-8.9	20	0	1.25	0.0	0
	2019-04-21	54	41	47.5	-6.3	17	0	0.07	0.0	0
	2019-04-22	58	39	48.5	-5.7	16	0	0.00	0.0	0
	2019-04-23	72	40	56.0	1.5	9	0	0.00	0.0	0
	2019-04-24	75	43	59.0	4.1	6	0	0.00	0.0	0
	2019-04-25	63	43	53.0	-2.2	12	0	0.21	0.0	0
	2019-04-26	69	51	60.0	4.5	5	0	0.87	0.0	0
	2019-04-27	61	41	51.0	-4.9	14	0	0.40	0.0	0
	2019-04-28	58	41	49.5	-6.7	15	0	0.38	0.0	0
	2019-04-29	58	41	49.5	-7.0	15	0	0.00	0.0	0
	2019-04-30	76	41	58.5	1.6	6	0	0.00	0.0	0
	Sum	1907	1163	-	-	379	0	4.89	0.0	-
	Average	63.6	40.1	51.7	0.1	-	-	-	-	0.0
	Normal	63.8	39.5	51.6	-	406	5	4.06	0.3	-
	2019-05-01	65	51	58.0	0.8	7	0	0.00	0.0	0
	2019-05-02	81	59	70.0	12.5	0	5	0.60	0.0	0
	2019-05-03	78	59	68.5	10.7	0	4	0.71	0.0	0
	2019-05-04	70	52	61.0	2.9	4	0	0.45	0.0	0
	2019-05-05	70	50	60.0	1.6	5	0	0.26	0.0	0
	2019-05-06	64	43	53.5	-5.2	11	0	0.00	0.0	0
	2019-05-07	74	44	59.0	0.0	6	0	0.00	0.0	0
	2019-05-08	79	50	64.5	5.2	0	0	0.00	0.0	0
	2019-05-09	80	50	65.0	5.3	0	0	0.00	0.0	0
	2019-05-10	77	60	68.5	8.5	0	4	1.11	0.0	0
	2019-05-11	61	44	52.5	-7.8	12	0	0.05	0.0	0
	2019-05-12	66	45	55.5	-5.1	9	0	0.15	0.0	0
	2019-05-13	M	45	M	M	M	M	0.10	0.0	0
	2019-05-14	53	43	48.0	-13.2	17	0	0.10	0.0	0
	2019-05-15	65	43	54.0	-7.5	11	0	0.00	0.0	0
	2019-05-16	71	44	57.5	-4.3	7	0	0.00	0.0	0
	2019-05-17	75	52	63.5	1.4	1	0	1.62	0.0	0
	2019-05-18	82	59	70.5	8.1	0	6	0.00	0.0	0
	2019-05-19	86	65	75.5	12.8	0	11	0.00	0.0	0
	2019-05-20	82	60	71.0	8.0	0	6	0.24	0.0	0
	2019-05-21	69	46	57.5	-5.8	7	0	0.00	0.0	0
	2019-05-22	65	47	56.0	-7.6	9	0	0.00	0.0	0
	2019-05-23	84	52	68.0	4.1	0	3	T	0.0	0
	2019-05-24	83	60	71.5	7.3	0	7	0.19	0.0	0
	2019-05-25	84	61	72.5	8.0	0	8	0.00	0.0	0
	2019-05-26	86	67	76.5	11.7	0	12	0.00	0.0	0
	2019-05-27	85	61	73.0	7.9	0	8	0.22	0.0	0
	2019-05-28	82	62	72.0	6.6	0	7	0.14	0.0	0
	2019-05-29	86	68	77.0	11.3	0	12	0.00	0.0	0
	2019-05-30	78	66	72.0	6.0	0	7	0.09	0.0	0
	2019-05-31	73	56	64.5	-1.8	0	0	0.40	0.0	0
	Sum	2254	1664	-	-	106	100	6.43	0.0	-
	Average	75.1	53.7	64.6	2.8	-	-	-	-	0.0
	Normal	73.0	50.5	61.8	-	164	63	4.45	0.0	-
	2019-06-01	76	57	66.5	-0.1	0	2	0.00	0.0	0
	2019-06-02	80	58	69.0	2.1	0	4	0.07	0.0	0
	2019-06-03	80	47	63.5	-3.6	1	0	0.00	0.0	0
	2019-06-04	71	48	59.5	-7.9	5	0	0.00	0.0	0
	2019-06-05	78	51	64.5	-3.2	0	0	0.21	0.0	0
	2019-06-06	79	63	71.0	3.0	0	6	0.06	0.0	0
	2019-06-07	83	63	73.0	4.7	0	8	0.00	0.0	0
	2019-06-08	76	64	70.0	1.4	0	5	0.00	0.0	0
	2019-06-09	76	63	69.5	0.7	0	5	0.10	0.0	0
	2019-06-10	77	65	71.0	1.9	0	6	0.12	0.0	0
	2019-06-11	75	47	61.0	-8.3	4	0	0.02	0.0	0
	2019-06-12	77	49	63.0	-6.6	2	0	0.00	0.0	0
	2019-06-13	74	56	65.0	-4.8	0	0	0.33	0.0	0
	2019-06-14	63	49	56.0	-14.1	9	0	0.03	0.0	0
	2019-06-15	73	51	62.0	-8.3	3	0	0.00	0.0	0
	2019-06-16	74	62	68.0	-2.5	0	3	1.76	0.0	0
	2019-06-17	79	65	72.0	1.2	0	7	0.19	0.0	0
	2019-06-18	78	65	71.5	0.5	0	7	1.42	0.0	0
	2019-06-19	80	66	73.0	1.8	0	8	0.06	0.0	0
	2019-06-20	82	66	74.0	2.6	0	9	0.97	0.0	0
	2019-06-21	76	60	68.0	-3.5	0	3	0.05	0.0	0
	2019-06-22	77	60	68.5	-3.2	0	4	0.08	0.0	0
	2019-06-23	77	56	66.5	-5.4	0	2	0.04	0.0	0
	2019-06-24	82	58	70.0	-2.0	0	5	0.52	0.0	0
	2019-06-25	82	64	73.0	0.8	0	8	0.65	0.0	0
	2019-06-26	82	65	73.5	1.2	0	9	0.00	0.0	0
	2019-06-27	87	65	76.0	3.6	0	11	0.00	0.0	0
	2019-06-28	86	66	76.0	3.4	0	11	0.70	0.0	0
	2019-06-29	89	67	78.0	5.3	0	13	0.00	0.0	0
	2019-06-30	89	67	78.0	5.2	0	13	0.00	0.0	0
	Sum	2358	1783	-	-	24	149	7.38	0.0	-
	Average	78.6	59.4	69.0	-1.1	-	-	-	-	0.0
	Normal	80.7	59.6	70.1	-	22	176	4.33	0.0	-
	2019-07-01	88	65	76.5	3.6	0	12	0.00	0.0	0
	2019-07-02	89	66	77.5	4.6	0	13	0.00	0.0	0
	2019-07-03	90	70	80.0	7.0	0	15	T	0.0	0
	2019-07-04	87	68	77.5	4.4	0	13	0.10	0.0	0
	2019-07-05	84	68	76.0	2.9	0	11	0.00	0.0	0
	2019-07-06	89	70	79.5	6.3	0	15	0.00	0.0	0
	2019-07-07	89	71	80.0	6.8	0	15	0.26	0.0	0
	2019-07-08	85	59	72.0	-1.3	0	7	0.00	0.0	0
	2019-07-09	84	62	73.0	-0.3	0	8	0.00	0.0	0
	2019-07-10	88	61	74.5	1.2	0	10	0.00	0.0	0
	2019-07-11	90	69	79.5	6.2	0	15	0.00	0.0	0
	2019-07-12	90	66	78.0	4.6	0	13	0.00	0.0	0
	2019-07-13	85	59	72.0	-1.4	0	7	0.00	0.0	0
	2019-07-14	89	61	75.0	1.6	0	10	0.00	0.0	0
	2019-07-15	90	70	80.0	6.6	0	15	0.00	0.0	0
	2019-07-16	91	M	M	M	M	M	0.01	0.0	0
	2019-07-17	89	70	79.5	6.1	0	15	0.10	0.0	0
	2019-07-18	87	70	78.5	5.2	0	14	0.15	0.0	0
	2019-07-19	90	70	80.0	6.7	0	15	T	0.0	0
	2019-07-20	91	74	82.5	9.2	0	18	0.00	0.0	0
	2019-07-21	93	75	84.0	10.7	0	19	0.00	0.0	0
	2019-07-22	91	72	81.5	8.2	0	17	0.20	0.0	0
	2019-07-23	76	58	67.0	-6.2	0	2	0.41	0.0	0
	2019-07-24	78	56	67.0	-6.2	0	2	0.00	0.0	0
	2019-07-25	78	55	66.5	-6.7	0	2	0.00	0.0	0
	2019-07-26	80	55	67.5	-5.6	0	3	0.00	0.0	0
	2019-07-27	84	57	70.5	-2.6	0	6	0.00	0.0	0
	2019-07-28	88	63	75.5	2.4	0	11	0.00	0.0	0
	2019-07-29	88	66	77.0	4.0	0	12	0.00	0.0	0
	2019-07-30	88	66	77.0	4.0	0	12	0.03	0.0	0
	2019-07-31	84	65	74.5	1.6	0	10	0.11	0.0	0
	Sum	2693	1957	-	-	0	337	1.37	0.0	-
	Average	86.9	65.2	76.0	2.8	-	-	-	-	0.0
	Normal	83.5	62.9	73.2	-	3	257	3.95	0.0	-
	2019-08-01	86	65	75.5	2.6	0	11	0.00	0.0	0
	2019-08-02	84	65	74.5	1.7	0	10	0.00	0.0	0
	2019-08-03	85	62	73.5	0.7	0	9	0.00	0.0	0
	2019-08-04	85	57	71.0	-1.7	0	6	0.00	0.0	0
	2019-08-05	87	58	72.5	-0.2	0	8	0.00	0.0	0
	2019-08-06	89	64	76.5	3.9	0	12	0.00	0.0	0
	2019-08-07	87	66	76.5	3.9	0	12	0.02	0.0	0
	2019-08-08	87	62	74.5	2.0	0	10	0.00	0.0	0
	2019-08-09	89	64	76.5	4.0	0	12	0.00	0.0	0
	2019-08-10	82	46	64.0	-8.4	1	0	0.00	0.0	0
	2019-08-11	81	56	68.5	-3.8	0	4	0.00	0.0	0
	2019-08-12	85	56	70.5	-1.7	0	6	0.00	0.0	0
	2019-08-13	85	60	72.5	0.3	0	8	0.25	0.0	0
	2019-08-14	83	67	75.0	2.9	0	10	0.41	0.0	0
	2019-08-15	85	64	74.5	2.5	0	10	0.14	0.0	0
	2019-08-16	84	62	73.0	1.1	0	8	0.00	0.0	0
	2019-08-17	85	62	73.5	1.7	0	9	0.00	0.0	0
	2019-08-18	87	66	76.5	4.8	0	12	0.00	0.0	0
	2019-08-19	91	66	78.5	6.9	0	14	0.00	0.0	0
	2019-08-20	90	66	78.0	6.5	0	13	0.00	0.0	0
	2019-08-21	91	67	79.0	7.6	0	14	0.00	0.0	0
	2019-08-22	85	67	76.0	4.8	0	11	T	0.0	0
	2019-08-23	80	62	71.0	-0.1	0	6	0.16	0.0	0
	2019-08-24	75	53	64.0	-7.0	1	0	0.00	0.0	0
	2019-08-25	78	53	65.5	-5.3	0	1	0.00	0.0	0
	2019-08-26	80	58	69.0	-1.7	0	4	0.00	0.0	0
	2019-08-27	68	60	64.0	-6.5	1	0	0.67	0.0	0
	2019-08-28	77	61	69.0	-1.3	0	4	0.16	0.0	0
	2019-08-29	79	55	67.0	-3.2	0	2	0.00	0.0	0
	2019-08-30	81	55	68.0	-2.0	0	3	0.00	0.0	0
	2019-08-31	84	64	74.0	4.2	0	9	0.05	0.0	0
	Sum	2595	1889	-	-	3	238	1.86	0.0	-
	Average	83.7	60.9	72.3	0.6	-	-	-	-	0.0
	Normal	82.3	61.1	71.7	-	7	215	3.35	0.0	-
	2019-09-01	75	60	67.5	-2.1	0	3	0.00	0.0	0
	2019-09-02	84	60	72.0	2.6	0	7	0.13	0.0	0
	2019-09-03	81	58	69.5	0.3	0	5	0.00	0.0	0
	2019-09-04	83	58	70.5	1.6	0	6	0.00	0.0	0
	2019-09-05	83	56	69.5	0.8	0	5	0.00	0.0	0
	2019-09-06	77	50	63.5	-5.0	1	0	0.00	0.0	0
	2019-09-07	78	50	64.0	-4.2	1	0	0.00	0.0	0
	2019-09-08	77	53	65.0	-2.9	0	0	0.00	0.0	0
	2019-09-09	77	49	63.0	-4.7	2	0	0.00	0.0	0
	2019-09-10	82	52	67.0	-0.4	0	2	0.00	0.0	0
	2019-09-11	91	60	75.5	8.4	0	11	0.00	0.0	0
	2019-09-12	90	68	79.0	12.1	0	14	0.00	0.0	0
	2019-09-13	92	67	79.5	12.9	0	15	0.00	0.0	0
	2019-09-14	92	63	77.5	11.2	0	13	0.00	0.0	0
	2019-09-15	79	52	65.5	-0.5	0	1	0.00	0.0	0
	2019-09-16	86	55	70.5	4.9	0	6	0.00	0.0	0
	2019-09-17	88	61	74.5	9.2	0	10	0.00	0.0	0
	2019-09-18	83	59	71.0	6.0	0	6	0.00	0.0	0
	2019-09-19	84	56	70.0	5.3	0	5	0.00	0.0	0
	2019-09-20	84	56	70.0	5.7	0	5	0.00	0.0	0
	2019-09-21	87	65	76.0	12.0	0	11	0.00	0.0	0
	2019-09-22	86	65	75.5	11.9	0	11	0.96	0.0	0
	2019-09-23	87	64	75.5	12.2	0	11	0.02	0.0	0
	2019-09-24	82	50	66.0	3.1	0	1	0.00	0.0	0
	2019-09-25	77	51	64.0	1.5	1	0	0.00	0.0	0
	2019-09-26	82	52	67.0	4.8	0	2	0.00	0.0	0
	2019-09-27	78	47	62.5	0.7	2	0	0.00	0.0	0
	2019-09-28	87	48	67.5	6.1	0	3	0.00	0.0	0
	2019-09-29	89	64	76.5	15.5	0	12	0.00	0.0	0
	2019-09-30	88	63	75.5	14.9	0	11	0.00	0.0	0
	Sum	2509	1712	-	-	7	176	1.11	0.0	-
	Average	83.6	57.1	70.4	4.9	-	-	-	-	0.0
	Normal	77.2	53.9	65.5	-	83	99	2.69	0.0	-
	2019-10-01	91	65	78.0	17.7	0	13	0.00	0.0	0
	2019-10-02	92	66	79.0	19.1	0	14	0.00	0.0	0
	2019-10-03	92	64	78.0	18.5	0	13	0.00	0.0	0
	2019-10-04	91	49	70.0	10.9	0	5	0.00	0.0	0
	2019-10-05	67	43	55.0	-3.7	10	0	0.00	0.0	0
	2019-10-06	76	43	59.5	1.3	5	0	0.00	0.0	0
	2019-10-07	76	50	63.0	5.2	2	0	0.35	0.0	0
	2019-10-08	61	42	51.5	-5.9	13	0	0.02	0.0	0
	2019-10-09	69	42	55.5	-1.5	9	0	0.00	0.0	0
	2019-10-10	75	47	61.0	4.4	4	0	0.00	0.0	0
	2019-10-11	79	50	64.5	8.3	0	0	0.00	0.0	0
	2019-10-12	77	38	57.5	1.8	7	0	0.08	0.0	0
	2019-10-13	56	35	45.5	-9.8	19	0	0.00	0.0	0
	2019-10-14	68	35	51.5	-3.4	13	0	0.00	0.0	0
	2019-10-15	65	35	50.0	-4.5	15	0	0.00	0.0	0
	2019-10-16	74	35	54.5	0.5	10	0	0.20	0.0	0
	2019-10-17	48	42	45.0	-8.6	20	0	0.24	0.0	0
	2019-10-18	56	36	46.0	-7.2	19	0	0.00	0.0	0
	2019-10-19	60	34	47.0	-5.7	18	0	0.00	0.0	0
	2019-10-20	70	34	52.0	-0.3	13	0	0.00	0.0	0
	2019-10-21	75	52	63.5	11.6	1	0	0.00	0.0	0
	2019-10-22	74	42	58.0	6.6	7	0	0.36	0.0	0
	2019-10-23	63	39	51.0	0.0	14	0	0.00	0.0	0
	2019-10-24	62	40	51.0	0.4	14	0	0.00	0.0	0
	2019-10-25	69	43	56.0	5.8	9	0	0.00	0.0	0
	2019-10-26	M	43	M	M	M	M	0.00	0.0	0
	2019-10-27	62	49	55.5	6.2	9	0	1.16	0.0	0
	2019-10-28	63	39	51.0	2.1	14	0	0.00	0.0	0
	2019-10-29	69	38	53.5	5.0	11	0	0.00	0.0	0
	2019-10-30	57	45	51.0	2.9	14	0	0.00	0.0	0
	2019-10-31	59	49	54.0	6.4	11	0	0.60	0.0	0
	Sum	2096	1364	-	-	281	45	3.01	0.0	-
	Average	69.9	44.0	57.0	3.0	-	-	-	-	0.0
	Normal	65.7	42.3	54.0	-	354	13	2.69	0.2	-
	2019-11-01	62	31	46.5	-0.7	18	0	1.24	0.0	0
	2019-11-02	45	27	36.0	-10.8	29	0	0.00	0.0	0
	2019-11-03	49	28	38.5	-7.9	26	0	0.00	0.0	0
	2019-11-04	52	28	40.0	-6.0	25	0	0.00	0.0	0
	2019-11-05	57	35	46.0	0.4	19	0	0.05	0.0	0
	2019-11-06	49	27	38.0	-7.2	27	0	0.12	0.0	0
	2019-11-07	53	29	41.0	-3.8	24	0	0.12	0.0	0
	2019-11-08	43	19	31.0	-13.4	34	0	0.34	T	0
	2019-11-09	34	20	27.0	-17.0	38	0	0.00	0.0	0
	2019-11-10	39	25	32.0	-11.7	33	0	0.00	0.0	0
	2019-11-11	59	37	48.0	4.7	17	0	0.00	0.0	0
	2019-11-12	61	19	40.0	-2.9	25	0	0.26	2.2	2
	2019-11-13	23	5	14.0	-28.6	51	0	0.00	0.0	2
	2019-11-14	30	5	17.5	-24.7	47	0	0.00	0.0	1
	2019-11-15	39	23	31.0	-10.9	34	0	0.00	0.0	0
	2019-11-16	37	21	29.0	-12.5	36	0	0.00	0.0	0
	2019-11-17	41	19	30.0	-11.2	35	0	0.00	0.0	0
	2019-11-18	46	19	32.5	-8.3	32	0	0.00	0.0	0
	2019-11-19	46	32	39.0	-1.5	26	0	0.00	0.0	0
	2019-11-20	46	34	40.0	-0.2	25	0	0.00	0.0	0
	2019-11-21	48	36	42.0	2.2	23	0	0.00	0.0	0
	2019-11-22	54	37	45.5	6.0	19	0	0.14	0.0	0
	2019-11-23	41	25	33.0	-6.2	32	0	0.10	0.0	0
	2019-11-24	39	27	33.0	-5.9	32	0	0.16	0.0	0
	2019-11-25	44	31	37.5	-1.1	27	0	0.00	0.0	0
	2019-11-26	55	34	44.5	6.2	20	0	0.00	0.0	0
	2019-11-27	57	38	47.5	9.5	17	0	0.42	0.0	0
	2019-11-28	57	35	46.0	8.3	19	0	0.05	0.0	0
	2019-11-29	37	33	35.0	-2.4	30	0	0.00	0.0	0
	2019-11-30	39	34	36.5	-0.6	28	0	0.05	0.0	0
	Sum	1382	813	-	-	848	0	3.05	2.2	-
	Average	46.1	27.1	36.6	-5.3	-	-	-	-	0.2
	Normal	51.8	31.9	41.9	-	695	1	2.78	0.7	-
	2019-12-01	53	36	44.5	7.7	20	0	0.20	0.0	0
	2019-12-02	54	33	43.5	7.0	21	0	0.10	0.0	0
	2019-12-03	37	31	34.0	-2.2	31	0	0.02	0.0	0
	2019-12-04	33	31	32.0	-4.0	33	0	T	0.0	0
	2019-12-05	45	28	36.5	0.8	28	0	0.00	0.0	0
	2019-12-06	46	28	37.0	1.6	28	0	0.00	0.0	0
	2019-12-07	48	21	34.5	-0.6	30	0	0.00	0.0	0
	2019-12-08	41	20	30.5	-4.4	34	0	0.00	0.0	0
	2019-12-09	52	24	38.0	3.4	27	0	0.07	0.0	0
	2019-12-10	56	32	44.0	9.7	21	0	0.39	0.0	0
	2019-12-11	32	18	25.0	-9.1	40	0	0.00	0.0	0
	2019-12-12	32	18	25.0	-8.8	40	0	0.00	0.0	0
	2019-12-13	40	18	29.0	-4.6	36	0	0.00	0.0	0
	2019-12-14	48	33	40.5	7.2	24	0	0.30	0.0	0
	2019-12-15	48	30	39.0	5.9	26	0	0.11	0.0	0
	2019-12-16	35	29	32.0	-0.8	33	0	0.29	2.5	3
	2019-12-17	33	30	31.5	-1.1	33	0	0.54	T	2
	2019-12-18	31	19	25.0	-7.3	40	0	T	0.0	1
	2019-12-19	27	11	19.0	-13.1	46	0	0.00	0.0	T
	2019-12-20	33	12	22.5	-9.3	42	0	0.00	0.0	T
	2019-12-21	41	20	30.5	-1.1	34	0	0.00	0.0	0
	2019-12-22	48	24	36.0	4.7	29	0	0.00	0.0	0
	2019-12-23	51	24	37.5	6.4	27	0	0.00	0.0	0
	2019-12-24	55	27	41.0	10.1	24	0	0.00	0.0	0
	2019-12-25	57	27	42.0	11.3	23	0	0.00	0.0	0
	2019-12-26	61	27	44.0	13.6	21	0	0.00	0.0	0
	2019-12-27	59	39	49.0	18.8	16	0	0.00	0.0	0
	2019-12-28	58	38	48.0	18.0	17	0	0.00	0.0	0
	2019-12-29	51	39	45.0	15.2	20	0	0.27	0.0	0
	2019-12-30	58	48	53.0	23.4	12	0	0.85	0.0	0
	2019-12-31	49	35	42.0	12.6	23	0	0.09	0.0	0
	Sum	1412	850	-	-	879	0	3.23	2.5	-
	Average	45.5	27.4	36.5	3.6	-	-	-	-	0.2
	Normal	40.7	25.1	32.9	-	995	0	3.19	2.7	-
	2019-01-01	60	37	48.5	16.2	16	0	1.02	0.0	M
	2019-01-02	44	39	41.5	9.4	23	0	0.00	M	M
	2019-01-03	44	36	40.0	8.1	25	0	T	0.0	0
	2019-01-04	43	29	36.0	4.2	29	0	0.00	0.0	0
	2019-01-05	53	29	41.0	9.4	24	0	0.73	0.0	M
	2019-01-06	52	32	42.0	10.6	23	0	0.00	0.0	0
	2019-01-07	52	35	43.5	12.2	21	0	0.00	M	M
	2019-01-08	63	39	51.0	19.9	14	0	0.00	M	M
	2019-01-09	65	31	48.0	17.0	17	0	0.00	0.0	0
	2019-01-10	31	21	26.0	-4.8	39	0	0.00	0.0	0
	2019-01-11	27	23	25.0	-5.7	40	0	0.00	0.0	0
	2019-01-12	33	26	29.5	-1.1	35	0	0.02	0.2	T
	2019-01-13	33	28	30.5	0.0	34	0	0.48	2.0	2
	2019-01-14	34	28	31.0	0.6	34	0	0.02	0.0	1
	2019-01-15	30	14	22.0	-8.3	43	0	0.00	0.0	1
	2019-01-16	33	17	25.0	-5.2	40	0	T	0.0	1
	2019-01-17	36	32	34.0	3.8	31	0	0.00	0.0	1
	2019-01-18	38	33	35.5	5.4	29	0	0.19	T	0
	2019-01-19	38	34	36.0	5.9	29	0	0.00	M	M
	2019-01-20	43	15	29.0	-1.1	36	0	1.34	2.0	2
	2019-01-21	15	-3	6.0	-24.1	59	0	0.00	0.0	2
	2019-01-22	16	5	10.5	-19.6	54	0	0.00	0.0	2
	2019-01-23	46	13	29.5	-0.6	35	0	0.00	0.0	T
	2019-01-24	52	31	41.5	11.4	23	0	1.00	1.0	1
	2019-01-25	31	19	25.0	-5.2	40	0	0.00	0.0	T
	2019-01-26	26	18	22.0	-8.2	43	0	T	T	T
	2019-01-27	38	25	31.5	1.2	33	0	0.00	0.0	0
	2019-01-28	36	20	28.0	-2.4	37	0	0.00	M	M
	2019-01-29	52	18	35.0	4.5	30	0	T	T	T
	2019-01-30	23	4	13.5	-17.1	51	0	0.05	T	T
	2019-01-31	7	-8	-0.5	-31.2	65	0	0.00	0.0	1
	Sum	1194	720	-	-	1052	0	4.85	5.2	-
	Average	38.5	23.2	30.9	0.2	-	-	-	-	0.6
	Normal	39.7	21.7	30.7	-	1063	0	3.20	5.0	-
	2019-02-01	17	-8	4.5	-26.4	60	0	T	T	1
	2019-02-02	24	12	18.0	-13.0	47	0	T	T	T
	2019-02-03	44	22	33.0	1.8	32	0	0.00	M	M
	2019-02-04	66	29	47.5	16.2	17	0	0.00	0.0	0
	2019-02-05	66	29	47.5	16.0	17	0	0.17	0.0	0
	2019-02-06	54	44	49.0	17.3	16	0	0.80	0.0	0
	2019-02-07	61	47	54.0	22.1	11	0	1.42	0.0	0
	2019-02-08	67	31	49.0	16.9	16	0	1.53	0.0	0
	2019-02-09	33	16	24.5	-7.9	40	0	0.00	0.0	0
	2019-02-10	31	17	24.0	-8.6	41	0	0.00	0.0	0
	2019-02-11	34	28	31.0	-1.8	34	0	0.32	T	T
	2019-02-12	43	33	38.0	4.9	27	0	0.76	0.0	0
	2019-02-13	58	30	44.0	10.7	21	0	0.42	0.0	0
	2019-02-14	40	29	34.5	0.9	30	0	0.00	0.0	0
	2019-02-15	57	33	45.0	11.2	20	0	0.00	0.0	0
